usage_id,customer_id,usage_date,tower_id,voice_minutes,data_usage_mb,data_usage_gb,sms_count,is_roaming
USG00000325,8111-BKVDS,2026-08-31,TWR00039,70,2852.99,2.786,7,False
USG00000326,2227-JRSJX,2026-08-31,TWR00079,142,3456.03,3.375,20,True
USG00000327,3926-YZVVX,2026-08-31,TWR00002,2,1361.19,1.329,13,False
USG00000328,9412-GHEEC,2026-08-31,TWR00089,127,1866.94,1.823,5,False
USG00000329,0975-UYDTX,2026-08-31,TWR00081,175,1613.67,1.576,10,False
USG00000330,5899-MQZZL,2026-08-31,TWR00029,83,930.68,0.909,21,False
USG00000331,6112-KTHFQ,2026-08-31,TWR00058,93,4081.06,3.985,12,False
USG00000332,5954-BDFSG,2026-08-31,TWR00048,147,2155.98,2.105,10,False
USG00000333,2927-CVULT,2026-08-31,TWR00085,109,2277.82,2.224,5,False
USG00000334,8149-AIQCG,2026-08-31,TWR00047,11,1591.17,1.554,8,False
USG00000335,0378-NHQXU,2026-08-31,TWR00026,88,252.89,0.247,13,True
USG00000336,5002-GCQFH,2026-08-31,TWR00018,56,4047.85,3.953,14,False
USG00000337,9638-JIQYA,2026-08-31,TWR00076,100,1960.89,1.915,16,False
USG00000338,1329-VHWNP,2026-08-31,TWR00015,155,4366.42,4.264,10,True
USG00000339,5743-KHMNA,2026-08-31,TWR00025,49,1706.39,1.666,22,False
USG00000340,4572-DVCGN,2026-08-31,TWR00029,123,1365.32,1.333,10,False
USG00000341,3957-LXOLK,2026-08-31,TWR00036,130,3784.48,3.696,23,False
USG00000342,2082-OJVTK,2026-08-31,TWR00048,49,4127.32,4.031,11,False
USG00000343,7714-YXSMB,2026-08-31,TWR00099,81,984.21,0.961,7,False
USG00000344,0442-ZXKVS,2026-08-31,TWR00016,140,947.02,0.925,8,False
USG00000345,6490-FGZAT,2026-08-31,TWR00023,5,3472.32,3.391,19,False
USG00000346,7129-CAKJW,2026-08-31,TWR00068,25,2299.99,2.246,19,False
USG00000347,6754-LZUKA,2026-08-31,TWR00022,131,3977.19,3.884,6,False
USG00000348,7341-LXCAF,2026-08-31,TWR00014,124,2580.58,2.52,11,False
USG00000349,0601-WZHJF,2026-08-31,TWR00088,96,829.89,0.81,16,True
USG00000350,5346-BZCHP,2026-08-31,TWR00021,170,3185.56,3.111,17,True
USG00000351,6804-GDMOI,2026-08-31,TWR00047,25,4489.83,4.385,24,False
USG00000352,7542-CYDDM,2026-08-31,TWR00011,12,205.49,0.201,7,False
USG00000353,4188-FRABG,2026-08-31,TWR00088,159,1235.85,1.207,4,False
USG00000354,2507-QZPQS,2026-08-31,TWR00005,48,190.73,0.186,13,True
USG00000355,9947-OTFQU,2026-08-31,TWR00049,162,4061.59,3.966,22,True
USG00000356,2481-SBOYW,2026-08-31,TWR00055,164,1120.74,1.094,6,False
USG00000357,2770-NSVDG,2026-08-31,TWR00080,18,3096.99,3.024,25,False
USG00000358,8053-WWDRO,2026-08-31,TWR00062,73,2519.18,2.46,13,False
USG00000359,6695-AMZUF,2026-08-31,TWR00078,79,3354.57,3.276,13,False
USG00000360,8514-VZHEB,2026-08-31,TWR00063,12,2189.96,2.139,19,False
USG00000361,3318-NMQXL,2026-08-31,TWR00024,103,517.13,0.505,19,False
USG00000362,5837-LXSDN,2026-08-31,TWR00089,26,207.24,0.202,23,False
USG00000363,1741-WTPON,2026-08-31,TWR00026,40,3506.33,3.424,4,False
USG00000364,3078-ZKNTS,2026-08-31,TWR00088,42,2756.85,2.692,9,False
USG00000365,8690-UPCZI,2026-08-31,TWR00057,43,2432.24,2.375,10,False
USG00000366,5177-RVZNU,2026-08-31,TWR00003,36,2880.09,2.813,9,False
USG00000367,6650-BWFRT,2026-08-31,TWR00064,12,3934.24,3.842,1,False
USG00000368,0585-EGDDA,2026-08-31,TWR00050,14,1966.38,1.92,20,False
USG00000369,0481-SUMCB,2026-08-31,TWR00079,58,1651.79,1.613,18,False
USG00000370,8120-JDCAM,2026-08-31,TWR00082,41,1218.02,1.189,19,False
USG00000371,2929-QNSRW,2026-08-31,TWR00080,30,1968.82,1.923,8,False
USG00000372,9391-YZEJW,2026-08-31,TWR00075,149,2994.65,2.924,1,False
USG00000373,3482-ABPKK,2026-08-31,TWR00025,33,110.49,0.108,22,True
USG00000374,2884-GBPFB,2026-08-31,TWR00031,105,1686.08,1.647,10,True
USG00000375,2626-URJFX,2026-08-31,TWR00026,41,2050.66,2.003,12,True
USG00000376,8993-IZEUX,2026-08-31,TWR00097,108,1519.46,1.484,19,False
USG00000377,1555-HAPSU,2026-08-31,TWR00076,49,1853.73,1.81,20,False
USG00000378,9451-WLYRI,2026-08-31,TWR00012,148,2873.65,2.806,9,False
USG00000379,9940-HPQPG,2026-08-31,TWR00072,38,4183.95,4.086,7,False
USG00000380,0003-MKNFE,2026-08-31,TWR00083,130,1709.96,1.67,2,False
USG00000381,8922-NPKBJ,2026-08-31,TWR00015,1,4122.59,4.026,4,False
USG00000382,6313-GIDIT,2026-08-31,TWR00016,178,3064.94,2.993,20,False
USG00000383,6504-VBLFL,2026-08-31,TWR00051,143,3990.94,3.897,9,False
USG00000384,5318-IXUZF,2026-08-31,TWR00080,50,2634.5,2.573,1,False
USG00000385,6322-PJJDJ,2026-08-31,TWR00065,62,4097.21,4.001,21,False
USG00000386,5339-TJFEK,2026-08-31,TWR00022,50,537.55,0.525,14,False
USG00000387,3606-SBKRY,2026-08-31,TWR00021,166,843.72,0.824,11,False
USG00000388,6586-MYGKD,2026-08-31,TWR00095,162,4068.12,3.973,12,True
USG00000389,2460-NGXBJ,2026-08-31,TWR00075,67,2563.57,2.503,17,False
USG00000390,4067-HLYQI,2026-08-31,TWR00061,82,1986.81,1.94,16,False
USG00000391,2737-YNGYW,2026-08-31,TWR00096,73,1582.13,1.545,2,False
USG00000392,4523-WXCEF,2026-08-31,TWR00036,134,833.52,0.814,10,False
USG00000393,3331-HQDTW,2026-08-31,TWR00043,125,2944.25,2.875,16,False
USG00000394,0835-DUUIQ,2026-08-31,TWR00038,62,3896.55,3.805,8,False
USG00000395,6484-LATFU,2026-08-31,TWR00018,136,960.39,0.938,25,False
USG00000396,0345-XMMUG,2026-08-31,TWR00007,94,3421.38,3.341,0,False
USG00000397,5204-QZXPU,2026-08-31,TWR00093,94,4170.9,4.073,9,False
USG00000398,8984-HPEMB,2026-08-31,TWR00074,17,1676.14,1.637,22,True
USG00000399,4950-HKQTE,2026-08-31,TWR00061,144,3724.21,3.637,0,False
USG00000400,1814-WFGVS,2026-08-31,TWR00070,69,4347.9,4.246,11,False
USG00000401,2284-VFLKH,2026-08-31,TWR00027,172,2390.93,2.335,4,False
USG00000402,2404-JIBFC,2026-08-31,TWR00050,128,2721.74,2.658,6,False
USG00000403,3223-DWFIO,2026-08-31,TWR00090,180,1163.13,1.136,21,False
USG00000404,4747-LCAQL,2026-08-31,TWR00016,148,410.04,0.4,6,False
USG00000405,1852-QSWCD,2026-08-31,TWR00070,50,1517.39,1.482,10,False
USG00000406,3027-YNWZU,2026-08-31,TWR00052,37,2467.34,2.41,9,False
USG00000407,2774-LVQUS,2026-08-31,TWR00080,19,4288.52,4.188,22,False
USG00000408,9253-QXKBE,2026-08-31,TWR00046,149,4036.94,3.942,3,False
USG00000409,7940-UQQUG,2026-08-31,TWR00015,160,3574.88,3.491,7,False
USG00000410,6869-FGJJC,2026-08-31,TWR00055,135,3907.6,3.816,20,False
USG00000411,9938-TKDGL,2026-08-31,TWR00076,9,2630.73,2.569,17,False
USG00000412,3398-FSHON,2026-08-31,TWR00044,117,718.66,0.702,5,False
USG00000413,7188-CBBBA,2026-08-31,TWR00008,66,909.21,0.888,23,False
USG00000414,1813-JLKWR,2026-08-31,TWR00002,79,4172.63,4.075,2,False
USG00000415,5204-HMGYF,2026-08-31,TWR00094,45,288.68,0.282,15,False
USG00000416,5995-LFTLE,2026-08-31,TWR00047,41,2670.4,2.608,11,False
USG00000417,3824-RHKVR,2026-08-31,TWR00002,123,3526.68,3.444,5,True
USG00000418,7868-BGSZA,2026-08-31,TWR00033,179,51.79,0.051,16,False
USG00000419,2907-ILJBN,2026-08-31,TWR00027,144,3827.56,3.738,25,False
USG00000420,9926-PJHDQ,2026-08-31,TWR00081,180,2892.72,2.825,17,False
USG00000421,3003-CMDUU,2026-08-31,TWR00038,170,3183.26,3.109,19,False
USG00000422,0731-EBJQB,2026-08-31,TWR00017,86,1398.02,1.365,6,False
USG00000423,9975-SKRNR,2026-08-31,TWR00047,75,492.63,0.481,4,True
USG00000424,0786-VSSUD,2026-08-31,TWR00072,4,2748.21,2.684,7,False
USG00000425,3756-VNWDH,2026-08-31,TWR00060,47,446.71,0.436,20,False
USG00000426,5605-XNWEN,2026-08-31,TWR00010,34,2925.98,2.857,3,False
USG00000427,8348-JLBUG,2026-08-31,TWR00018,72,3425.64,3.345,23,False
USG00000428,5349-AZPEW,2026-08-31,TWR00038,36,1702.5,1.663,18,False
USG00000429,2890-WFBHU,2026-08-31,TWR00009,156,2604.25,2.543,11,False
USG00000430,6729-FZWSY,2026-08-31,TWR00077,161,4347.03,4.245,11,False
USG00000431,6072-NUQCB,2026-08-31,TWR00069,86,748.35,0.731,19,False
USG00000432,3884-UEBXB,2026-08-31,TWR00064,149,1608.64,1.571,6,False
USG00000433,1910-FMXJM,2026-08-31,TWR00026,70,3024.15,2.953,1,False
USG00000434,0841-NULXI,2026-08-31,TWR00046,60,510.77,0.499,6,False
USG00000435,2804-ETQDK,2026-08-31,TWR00034,177,4035.68,3.941,19,False
USG00000436,1518-OMDIK,2026-08-31,TWR00083,23,1475.45,1.441,17,False
USG00000437,5825-XJOCM,2026-08-31,TWR00035,143,3010.25,2.94,24,True
USG00000438,4631-OACRM,2026-08-31,TWR00075,96,2989.95,2.92,12,False
USG00000439,4760-XOHVN,2026-08-31,TWR00084,0,2463.62,2.406,1,False
USG00000440,3845-JHAMY,2026-08-31,TWR00041,175,4068.38,3.973,9,False
USG00000441,8624-GIOUT,2026-08-31,TWR00015,151,143.32,0.14,18,True
USG00000442,5650-YLIBA,2026-08-31,TWR00100,162,721.26,0.704,0,False
USG00000443,5201-FRKKS,2026-08-31,TWR00019,39,2467.17,2.409,21,True
USG00000444,4367-NUYAO,2026-08-31,TWR00071,32,3508.47,3.426,22,False
USG00000445,0305-SQECB,2026-08-31,TWR00007,149,3141.42,3.068,5,False
USG00000446,2320-SLKMB,2026-08-31,TWR00044,150,2851.31,2.784,25,False
USG00000447,8640-SDGKB,2026-08-31,TWR00068,174,747.59,0.73,16,False
USG00000448,1932-UEDCX,2026-08-31,TWR00097,78,2403.72,2.347,7,False
USG00000449,7317-GGVPB,2026-08-31,TWR00096,130,3713.02,3.626,14,False
USG00000450,4686-UXDML,2026-08-31,TWR00052,168,1661.03,1.622,21,False
USG00000451,4817-VYYWS,2026-08-31,TWR00010,86,150.66,0.147,5,False
USG00000452,9398-MMQTO,2026-08-31,TWR00017,115,390.82,0.382,7,False
USG00000453,6402-EJMWF,2026-08-31,TWR00055,67,2122.47,2.073,13,False
USG00000454,6351-SCJKT,2026-08-31,TWR00050,120,4019.77,3.926,7,False
USG00000455,2777-PHDEI,2026-08-31,TWR00085,57,489.57,0.478,24,False
USG00000456,9747-DDZOS,2026-08-31,TWR00036,51,1076.65,1.051,2,False
USG00000457,2990-HWIML,2026-08-31,TWR00088,72,1971.79,1.926,20,False
USG00000458,5955-ERIHD,2026-08-31,TWR00093,166,164.76,0.161,23,False
USG00000459,4188-PCPIG,2026-08-31,TWR00091,84,2942.03,2.873,10,False
USG00000460,6122-EFVKN,2026-08-31,TWR00079,72,2106.24,2.057,1,False
USG00000461,1474-JUWSM,2026-08-31,TWR00085,13,2015.0,1.968,25,False
USG00000462,2748-MYRVK,2026-08-31,TWR00065,140,645.32,0.63,12,False
USG00000463,4818-DRBQT,2026-08-31,TWR00052,4,2589.96,2.529,0,False
USG00000464,3334-CTHOL,2026-08-31,TWR00076,96,1039.11,1.015,11,False
USG00000465,3197-NNYNB,2026-08-31,TWR00088,156,3069.25,2.997,10,False
USG00000466,2452-SNHFZ,2026-08-31,TWR00057,139,4366.6,4.264,25,False
USG00000467,2873-ZLIWT,2026-08-31,TWR00006,86,3166.13,3.092,11,False
USG00000468,4821-SJHJV,2026-08-31,TWR00057,87,3584.64,3.501,9,False
USG00000469,4589-IUAJB,2026-08-31,TWR00040,27,2296.92,2.243,21,False
USG00000470,6861-OKBCE,2026-08-31,TWR00063,67,1893.87,1.849,13,False
USG00000471,8727-JQFHV,2026-08-31,TWR00037,75,1917.68,1.873,9,False
USG00000472,8857-CUPFQ,2026-08-31,TWR00070,175,579.47,0.566,17,False
USG00000473,4625-LAMOB,2026-08-31,TWR00078,127,4375.55,4.273,24,False
USG00000474,2466-FCCPT,2026-08-31,TWR00036,154,819.71,0.8,14,False
USG00000475,8573-CGOCC,2026-08-31,TWR00100,8,1247.49,1.218,24,False
USG00000476,1093-YSWCA,2026-08-31,TWR00095,41,3216.77,3.141,3,False
USG00000477,4283-FUTGF,2026-08-31,TWR00062,112,2167.59,2.117,12,False
USG00000478,3174-RKMOW,2026-08-31,TWR00042,103,812.7,0.794,24,False
USG00000479,9761-XUJWD,2026-08-31,TWR00068,27,1570.53,1.534,2,False
USG00000480,6959-GQEGV,2026-08-31,TWR00078,113,3760.19,3.672,16,False
USG00000481,1031-IIDEO,2026-08-31,TWR00073,161,3498.37,3.416,14,False
USG00000482,3351-NGXYI,2026-08-31,TWR00082,10,3910.82,3.819,4,False
USG00000483,8739-XNIKG,2026-08-31,TWR00094,97,984.6,0.962,23,False
USG00000484,3308-JSGML,2026-08-31,TWR00034,23,371.01,0.362,7,True
USG00000485,5442-XSDCW,2026-08-31,TWR00029,30,2626.07,2.565,10,False
USG00000486,2645-QTLMB,2026-08-31,TWR00064,132,1631.18,1.593,8,False
USG00000487,5602-BVFMK,2026-08-31,TWR00065,4,314.04,0.307,8,False
USG00000488,1502-XFCVR,2026-08-31,TWR00099,128,2094.35,2.045,6,False
USG00000489,8246-SHFGA,2026-08-31,TWR00053,95,3273.46,3.197,9,False
USG00000490,0011-IGKFF,2026-08-31,TWR00019,177,4151.28,4.054,4,False
USG00000491,6905-NIQIN,2026-08-31,TWR00056,40,3753.12,3.665,24,False
USG00000492,4826-DXMUP,2026-08-31,TWR00015,11,2174.72,2.124,20,False
USG00000493,9332-GYWLO,2026-08-31,TWR00035,15,1714.75,1.675,22,False
USG00000494,8584-KMVXD,2026-08-31,TWR00089,78,2031.44,1.984,6,False
USG00000495,2073-QBVBI,2026-08-31,TWR00089,131,1963.59,1.918,10,False
USG00000496,0862-PRCBS,2026-08-31,TWR00076,92,2014.41,1.967,18,False
USG00000497,8763-KIAFH,2026-08-31,TWR00049,87,1417.06,1.384,10,False
USG00000498,3496-LFSZU,2026-08-31,TWR00033,173,1074.66,1.049,21,False
USG00000499,4706-DGAHW,2026-08-31,TWR00016,124,577.64,0.564,21,False
USG00000500,4776-XSKYQ,2026-08-31,TWR00028,2,982.42,0.959,21,False
USG00000501,5118-MUEYH,2026-08-31,TWR00077,152,2410.69,2.354,21,False
USG00000502,9885-CSMWE,2026-08-31,TWR00005,79,1515.79,1.48,16,False
USG00000503,6664-FPDAC,2026-08-31,TWR00095,129,3430.39,3.35,6,False
USG00000504,0516-UXRMT,2026-08-31,TWR00010,178,1960.59,1.915,22,False
USG00000505,5372-FBKBN,2026-08-31,TWR00006,172,1320.29,1.289,18,False
USG00000506,0520-FDVVT,2026-08-31,TWR00017,70,991.52,0.968,13,True
USG00000507,5730-RIITO,2026-08-31,TWR00026,171,70.25,0.069,17,False
USG00000508,4123-FCVCB,2026-08-31,TWR00007,137,2607.9,2.547,22,False
USG00000509,4623-ZKHLY,2026-08-31,TWR00036,96,1606.15,1.569,11,True
USG00000510,4396-KLSEH,2026-08-31,TWR00093,128,4099.68,4.004,17,False
USG00000511,3780-YVMFA,2026-08-31,TWR00024,7,4168.54,4.071,2,False
USG00000512,3374-TTZTK,2026-08-31,TWR00028,107,1511.79,1.476,4,False
USG00000513,0103-CSITQ,2026-08-31,TWR00094,10,2138.69,2.089,12,False
USG00000514,4412-YLTKF,2026-08-31,TWR00023,136,4133.32,4.036,21,False
USG00000515,8164-OCKUJ,2026-08-31,TWR00026,143,647.94,0.633,25,False
USG00000516,1325-USMEC,2026-08-31,TWR00011,147,3039.72,2.968,4,False
USG00000517,5748-RNCJT,2026-08-31,TWR00029,156,3696.52,3.61,0,False
USG00000518,9812-GHVRI,2026-08-31,TWR00069,177,4104.49,4.008,19,True
USG00000519,7905-NJMXS,2026-08-31,TWR00055,164,1950.83,1.905,22,False
USG00000520,6463-HHXJR,2026-08-31,TWR00005,30,3924.84,3.833,4,True
USG00000521,3415-TAILE,2026-08-31,TWR00029,66,2554.48,2.495,19,False
USG00000522,3148-AOIQT,2026-08-31,TWR00008,54,3135.6,3.062,15,False
USG00000523,3279-DYZQM,2026-08-31,TWR00064,4,2633.4,2.572,1,False
USG00000524,0811-GSDTP,2026-08-31,TWR00021,153,3525.37,3.443,17,False
USG00000525,3752-CQSJI,2026-08-31,TWR00051,85,2150.55,2.1,19,False
USG00000526,7666-WKRON,2026-08-31,TWR00032,132,1678.45,1.639,5,False
USG00000527,9076-AXYIK,2026-08-31,TWR00045,119,2382.8,2.327,21,False
USG00000528,5396-IZEPB,2026-08-31,TWR00017,95,4254.89,4.155,0,False
USG00000529,8111-SLLHI,2026-08-31,TWR00084,38,130.97,0.128,22,False
USG00000530,6164-HAQTX,2026-08-31,TWR00032,40,2230.63,2.178,7,False
USG00000531,6285-FTQBF,2026-08-31,TWR00061,177,4396.19,4.293,3,False
USG00000532,1754-GKYPY,2026-08-31,TWR00082,103,3213.5,3.138,15,False
USG00000533,8835-VSDSE,2026-08-31,TWR00025,30,4085.73,3.99,19,False
USG00000534,2181-TIDSV,2026-08-31,TWR00024,79,1477.53,1.443,5,False
USG00000535,3423-HHXAO,2026-08-31,TWR00033,145,709.78,0.693,7,False
USG00000536,5832-EXGTT,2026-08-31,TWR00008,101,245.67,0.24,10,False
USG00000537,7766-CLTIC,2026-08-31,TWR00063,17,3530.05,3.447,1,False
USG00000538,2709-UQGNP,2026-08-31,TWR00025,93,2982.11,2.912,19,True
USG00000539,3227-WLKLI,2026-08-31,TWR00091,53,292.93,0.286,12,False
USG00000540,7392-YYPYJ,2026-08-31,TWR00066,22,640.9,0.626,17,False
USG00000541,5519-TEEUH,2026-08-31,TWR00039,176,960.19,0.938,4,False
USG00000542,4789-KWMXN,2026-08-31,TWR00007,172,2835.57,2.769,6,False
USG00000543,7483-IQWIB,2026-08-31,TWR00022,145,997.53,0.974,23,False
USG00000544,1086-LXKFY,2026-08-31,TWR00008,75,2717.16,2.653,10,True
USG00000545,4226-KKDON,2026-08-31,TWR00100,98,2749.36,2.685,13,False
USG00000546,2773-OVBPK,2026-08-31,TWR00039,145,2107.86,2.058,21,False
USG00000547,6344-SFJVH,2026-08-31,TWR00031,160,861.17,0.841,15,False
USG00000548,4615-PIVVU,2026-08-31,TWR00037,35,3169.34,3.095,14,False
USG00000549,9505-SQFSW,2026-08-31,TWR00096,91,2037.18,1.989,9,False
USG00000550,5879-SESNB,2026-08-31,TWR00025,104,4320.05,4.219,0,False
USG00000551,6892-BOGQE,2026-08-31,TWR00026,136,3740.14,3.652,16,False
USG00000552,6288-CHQJB,2026-08-31,TWR00048,81,689.9,0.674,6,False
USG00000553,4670-TABXH,2026-08-31,TWR00015,124,3947.97,3.855,3,False
USG00000554,0206-TBWLC,2026-08-31,TWR00019,13,1799.03,1.757,11,False
USG00000555,7108-DGVUU,2026-08-31,TWR00039,56,2385.2,2.329,7,False
USG00000556,5499-ECUTN,2026-08-31,TWR00058,174,3811.36,3.722,10,False
USG00000557,0661-KQHNK,2026-08-31,TWR00100,2,200.63,0.196,11,False
USG00000558,6851-WEFYX,2026-08-31,TWR00023,72,3204.37,3.129,8,True
USG00000559,8111-RKSPX,2026-08-31,TWR00002,37,2315.5,2.261,23,False
USG00000560,8329-IBCTI,2026-08-31,TWR00051,0,523.71,0.511,24,False
USG00000561,5174-ITUMV,2026-08-31,TWR00071,174,3913.88,3.822,3,True
USG00000562,2696-ECXKC,2026-08-31,TWR00006,108,397.9,0.389,21,False
USG00000563,8000-REIQB,2026-08-31,TWR00036,147,3023.04,2.952,19,False
USG00000564,1032-MAELW,2026-08-31,TWR00056,168,4375.54,4.273,16,False
USG00000565,2302-ANTDP,2026-08-31,TWR00034,164,916.18,0.895,22,False
USG00000566,4174-LPGTI,2026-08-31,TWR00032,6,622.52,0.608,15,False
USG00000567,0301-KOBTQ,2026-08-31,TWR00040,96,3260.18,3.184,3,False
USG00000568,8150-QUDFX,2026-08-31,TWR00043,12,437.92,0.428,2,False
USG00000569,5981-ITEMU,2026-08-31,TWR00065,121,4367.15,4.265,8,False
USG00000570,6719-FGEDO,2026-08-31,TWR00082,109,4156.93,4.06,4,False
USG00000571,9470-YFUYI,2026-08-31,TWR00006,81,3991.72,3.898,17,False
USG00000572,0135-NMXAP,2026-08-31,TWR00092,11,4198.97,4.101,22,False
USG00000573,5590-YRFJT,2026-08-31,TWR00041,42,978.72,0.956,0,False
USG00000574,2933-XEUJM,2026-08-31,TWR00065,64,4279.31,4.179,14,False
USG00000575,6133-OZILE,2026-08-31,TWR00069,152,942.65,0.921,19,False
USG00000576,8393-JMVMB,2026-08-31,TWR00051,114,1612.75,1.575,7,False
USG00000577,9591-YVTEB,2026-08-31,TWR00090,143,2465.52,2.408,9,True
USG00000578,4860-YZGZM,2026-08-31,TWR00096,12,3584.41,3.5,8,False
USG00000579,9788-HNGUT,2026-08-31,TWR00034,142,2405.27,2.349,7,False
USG00000580,9581-GVBXT,2026-08-31,TWR00034,137,2129.59,2.08,14,False
USG00000581,0983-TATYJ,2026-08-31,TWR00057,104,461.37,0.451,14,False
USG00000582,5686-CMAWK,2026-08-31,TWR00047,19,2424.38,2.368,20,True
USG00000583,4580-TMHJU,2026-08-31,TWR00031,173,3904.41,3.813,13,True
USG00000584,1266-NZYUI,2026-08-31,TWR00095,52,4235.3,4.136,20,False
USG00000585,5510-BOIUJ,2026-08-31,TWR00098,90,3550.36,3.467,2,False
USG00000586,6289-CPNLD,2026-08-31,TWR00098,150,3796.61,3.708,12,False
USG00000587,9146-JRIOX,2026-08-31,TWR00001,20,4316.71,4.216,25,False
USG00000588,4710-NKCAW,2026-08-31,TWR00060,13,3461.21,3.38,25,False
USG00000589,2592-HODOV,2026-08-31,TWR00009,24,1807.96,1.766,18,False
USG00000590,4322-RCYMT,2026-08-31,TWR00085,112,288.62,0.282,6,False
USG00000591,5678-VFNEQ,2026-08-31,TWR00038,161,3822.8,3.733,13,False
USG00000592,1485-YDHMM,2026-08-31,TWR00027,129,420.77,0.411,15,True
USG00000593,0674-DGMAQ,2026-08-31,TWR00067,86,1106.78,1.081,1,False
USG00000594,2408-PSJVE,2026-08-31,TWR00066,154,3653.27,3.568,16,False
USG00000595,2080-SRCDE,2026-08-31,TWR00063,72,3073.29,3.001,9,False
USG00000596,7615-ESMYF,2026-08-31,TWR00034,133,154.9,0.151,17,False
USG00000597,3034-ZBEQN,2026-08-31,TWR00094,141,2105.75,2.056,1,False
USG00000598,4430-UZIPO,2026-08-31,TWR00026,98,470.31,0.459,23,False
USG00000599,3724-BSCVH,2026-08-31,TWR00020,28,3133.58,3.06,8,False
USG00000600,7410-KTVFV,2026-08-31,TWR00008,67,3825.46,3.736,6,True
USG00000601,5960-MVTUK,2026-08-31,TWR00057,132,2635.72,2.574,9,False
USG00000602,3071-VBYPO,2026-08-31,TWR00060,50,3226.62,3.151,13,False
USG00000603,5117-IFGPS,2026-08-31,TWR00030,35,4142.17,4.045,22,False
USG00000604,9717-QEBGU,2026-08-31,TWR00006,162,537.33,0.525,6,False
USG00000605,0831-JNISG,2026-08-31,TWR00097,40,286.36,0.28,10,False
USG00000606,8060-HIWJJ,2026-08-31,TWR00092,17,2904.79,2.837,7,True
USG00000607,6424-ELEYH,2026-08-31,TWR00081,146,982.03,0.959,1,False
USG00000608,6174-NRBTZ,2026-08-31,TWR00020,9,2833.13,2.767,22,False
USG00000609,1834-WULEG,2026-08-31,TWR00095,125,82.06,0.08,7,False
USG00000610,9191-MYQKX,2026-08-31,TWR00069,123,241.56,0.236,0,False
USG00000611,4597-ELFTS,2026-08-31,TWR00046,2,2454.27,2.397,19,False
USG00000612,1608-GMEWB,2026-08-31,TWR00085,176,2085.59,2.037,3,False
USG00000613,4343-EJVQB,2026-08-31,TWR00046,166,191.92,0.187,9,False
USG00000614,8050-DVOJX,2026-08-31,TWR00062,50,2697.46,2.634,23,True
USG00000615,9766-HGEDE,2026-08-31,TWR00032,24,2567.87,2.508,11,False
USG00000616,9508-ILZDG,2026-08-31,TWR00084,15,667.35,0.652,14,False
USG00000617,3920-HIHMQ,2026-08-31,TWR00081,163,1456.57,1.422,12,False
USG00000618,3744-ZRRDZ,2026-08-31,TWR00063,90,1335.11,1.304,8,False
USG00000619,7410-YTJIK,2026-08-31,TWR00001,63,3351.31,3.273,18,False
USG00000620,7684-XSZIY,2026-08-31,TWR00095,157,4198.0,4.1,25,False
USG00000621,3878-AVSOQ,2026-08-31,TWR00092,180,2462.62,2.405,13,False
USG00000622,0988-JRWWP,2026-08-31,TWR00026,11,393.1,0.384,22,False
USG00000623,0697-ZMSWS,2026-08-31,TWR00070,110,3452.18,3.371,9,True
USG00000624,9661-JALZV,2026-08-31,TWR00008,60,703.33,0.687,19,True
USG00000625,9739-JLPQJ,2026-08-31,TWR00047,36,2555.05,2.495,20,False
USG00000626,7752-XUSCI,2026-08-31,TWR00033,128,2822.58,2.756,7,False
USG00000627,7817-BOQPW,2026-08-31,TWR00030,77,2705.73,2.642,20,False
USG00000628,1448-PWKYE,2026-08-31,TWR00093,37,870.99,0.851,12,False
USG00000629,5902-WBLSE,2026-08-31,TWR00072,86,373.09,0.364,11,False
USG00000630,5010-IPEAQ,2026-08-31,TWR00060,158,3867.83,3.777,18,False
USG00000631,4872-VXRIL,2026-08-31,TWR00016,24,1131.62,1.105,7,True
USG00000632,7205-BAIAD,2026-08-31,TWR00066,115,2164.58,2.114,1,False
USG00000633,4361-JEIVL,2026-08-31,TWR00002,25,1743.11,1.702,16,False
USG00000634,7065-YUNRY,2026-08-31,TWR00031,100,4241.11,4.142,7,False
USG00000635,6437-UDQJM,2026-08-31,TWR00008,80,4378.84,4.276,6,False
USG00000636,4837-QUSFT,2026-08-31,TWR00002,49,1912.46,1.868,24,False
USG00000637,4883-QICIH,2026-08-31,TWR00033,150,3214.15,3.139,4,False
USG00000638,0557-ASKVU,2026-08-31,TWR00081,75,633.7,0.619,9,False
USG00000639,9853-JFZDU,2026-08-31,TWR00022,133,3661.58,3.576,8,False
USG00000640,2039-JONDJ,2026-08-31,TWR00013,104,3274.47,3.198,6,True
USG00000641,2034-CGRHZ,2026-08-31,TWR00051,7,3924.47,3.832,7,False
USG00000642,7854-FOKSF,2026-08-31,TWR00097,5,2883.99,2.816,12,False
USG00000643,1135-LMECX,2026-08-31,TWR00021,57,2727.77,2.664,25,True
USG00000644,1996-DBMUS,2026-08-31,TWR00043,14,552.33,0.539,10,False
USG00000645,7159-FVYPK,2026-08-31,TWR00086,163,3523.55,3.441,18,False
USG00000646,6691-CCIHA,2026-08-31,TWR00067,102,371.8,0.363,3,False
USG00000647,8318-LCNBW,2026-08-31,TWR00080,22,1086.89,1.061,8,False
USG00000648,4847-QNOKA,2026-08-31,TWR00046,66,711.23,0.695,8,False
USG00000649,6418-HNFED,2026-08-31,TWR00057,33,771.81,0.754,8,False
USG00000650,1707-HABPF,2026-08-31,TWR00098,129,2357.71,2.302,20,False
