payment_id,bill_id,customer_id,payment_datetime,amount,payment_method,payment_gateway,transaction_status,transaction_ref
PMT0000212,BIL0000227,6341-JVQGF,2026-06-10 22:28:00,272.76,Net Banking,Stripe,SUCCESS,TXN444014028
PMT0000213,BIL0000228,2232-DMLXU,2026-06-15 09:30:00,153.64,Credit Card,Razorpay,SUCCESS,TXN350004080
PMT0000214,BIL0000229,4811-JBUVU,2026-06-07 17:45:00,165.08,UPI,PhonePe,SUCCESS,TXN963483397
PMT0000215,BIL0000231,2651-ZCBXV,2026-06-09 15:45:00,186.44,Bank transfer (automatic),Stripe,SUCCESS,TXN535962470
PMT0000216,BIL0000233,8937-RDTHP,2026-06-03 14:44:00,99.83,Net Banking,Stripe,SUCCESS,TXN283469962
PMT0000217,BIL0000234,7083-MIOPC,2026-06-15 15:21:00,23.9,UPI,PhonePe,SUCCESS,TXN541970079
PMT0000218,BIL0000235,1984-GPTEH,2026-06-12 08:18:00,29.68,Mailed check,Razorpay,SUCCESS,TXN159753072
PMT0000219,BIL0000236,1251-KRREG,2026-06-04 10:44:00,123.19,Bank transfer (automatic),BillDesk,SUCCESS,TXN201912264
PMT0000220,BIL0000237,0621-JFHOL,2026-06-03 22:23:00,34.93,Net Banking,Paytm,SUCCESS,TXN271020902
PMT0000221,BIL0000238,9903-LYSAB,2026-06-13 08:43:00,204.32,Mailed check,PhonePe,SUCCESS,TXN157042237
PMT0000222,BIL0000239,0094-OIFMO,2026-06-11 10:57:00,259.6,Electronic check,Razorpay,SUCCESS,TXN272651452
PMT0000223,BIL0000240,9227-UAQFT,2026-06-03 11:44:00,0.0,Electronic check,Razorpay,SUCCESS,TXN585977791
PMT0000224,BIL0000241,7301-ABVAD,2026-06-09 13:23:00,102.19,Bank transfer (automatic),Razorpay,SUCCESS,TXN730225978
PMT0000225,BIL0000242,6614-FHDBO,2026-06-09 11:38:00,187.86,Net Banking,BillDesk,SUCCESS,TXN817023141
PMT0000226,BIL0000243,7576-ASEJU,2026-06-07 09:45:00,58.65,Bank transfer (automatic),BillDesk,SUCCESS,TXN423424933
PMT0000227,BIL0000244,9058-HRZSV,2026-06-10 18:44:00,81.89,Debit Card,BillDesk,SUCCESS,TXN940659721
PMT0000228,BIL0000245,4522-AKYLR,2026-06-08 14:21:00,64.66,Net Banking,PhonePe,SUCCESS,TXN814925844
PMT0000229,BIL0000246,0221-WMXNQ,2026-06-02 11:19:00,206.91,Credit Card,BillDesk,SUCCESS,TXN974470376
PMT0000230,BIL0000247,0303-UNCIP,2026-06-13 17:58:00,253.7,Electronic check,Stripe,SUCCESS,TXN925002021
PMT0000231,BIL0000248,9947-OTFQU,2026-06-03 10:05:00,264.79,Electronic check,PhonePe,SUCCESS,TXN327089498
PMT0000232,BIL0000249,0322-YINQP,2026-06-08 11:23:00,145.79,Debit Card,Stripe,SUCCESS,TXN842804355
PMT0000233,BIL0000250,0959-WHOKV,2026-06-04 15:27:00,175.82,Bank transfer (automatic),Stripe,SUCCESS,TXN578756947
PMT0000234,BIL0000251,4075-JFPGR,2026-06-02 13:38:00,198.83,Credit Card,Razorpay,SUCCESS,TXN575341692
PMT0000235,BIL0000252,4629-NRXKX,2026-06-15 19:01:00,83.07,Electronic check,Paytm,SUCCESS,TXN661426882
PMT0000236,BIL0000253,9514-JDSKI,2026-06-12 10:36:00,47.44,Credit Card,BillDesk,SUCCESS,TXN681096500
PMT0000237,BIL0000254,3282-ZISZV,2026-06-02 13:30:00,216.77,Credit Card,PhonePe,SUCCESS,TXN528437945
PMT0000238,BIL0000255,3675-YDUPJ,2026-06-05 15:22:00,23.42,Bank transfer (automatic),Razorpay,SUCCESS,TXN154421707
PMT0000239,BIL0000256,4111-BNXIF,2026-06-04 18:52:00,40.77,UPI,Paytm,SUCCESS,TXN988535465
PMT0000240,BIL0000257,7017-VFHAY,2026-06-03 20:56:00,135.82,Net Banking,Paytm,SUCCESS,TXN125431417
PMT0000241,BIL0000259,4959-JOSRX,2026-06-15 11:08:00,111.63,Debit Card,Razorpay,SUCCESS,TXN431077408
PMT0000242,BIL0000260,5046-NUHWD,2026-06-14 14:20:00,171.1,UPI,Stripe,SUCCESS,TXN572637815
PMT0000243,BIL0000261,7273-TEFQD,2026-06-11 18:11:00,137.06,UPI,BillDesk,SUCCESS,TXN987089412
PMT0000244,BIL0000262,3606-TWKGI,2026-06-14 22:10:00,67.14,Bank transfer (automatic),Paytm,SUCCESS,TXN944488628
PMT0000245,BIL0000263,7529-ZDFXI,2026-06-03 09:36:00,165.02,Bank transfer (automatic),Paytm,SUCCESS,TXN610669943
PMT0000246,BIL0000265,1950-KSVVJ,2026-06-09 11:01:00,251.69,Credit Card,PhonePe,SUCCESS,TXN640339468
PMT0000247,BIL0000266,0123-CRBRT,2026-06-08 09:00:00,221.96,Debit Card,Paytm,SUCCESS,TXN263914237
PMT0000248,BIL0000267,6292-TOSSS,2026-06-10 22:40:00,29.38,Debit Card,BillDesk,SUCCESS,TXN412278796
PMT0000249,BIL0000268,3197-ARFOY,2026-06-07 14:50:00,64.9,Mailed check,Razorpay,SUCCESS,TXN613319062
PMT0000250,BIL0000269,6323-AYBRX,2026-06-05 21:06:00,22.83,Electronic check,Paytm,SUCCESS,TXN184471153
PMT0000251,BIL0000270,7014-ZZXAW,2026-06-08 16:14:00,0.0,UPI,PhonePe,SUCCESS,TXN189649159
PMT0000252,BIL0000271,4385-GZQXV,2026-06-15 08:23:00,288.45,Mailed check,Stripe,SUCCESS,TXN894867754
PMT0000253,BIL0000272,7633-MVPUY,2026-06-11 20:53:00,247.5,Net Banking,Paytm,SUCCESS,TXN749556906
PMT0000254,BIL0000273,6366-ZGQGL,2026-06-12 19:25:00,206.26,Debit Card,Paytm,SUCCESS,TXN189786400
PMT0000255,BIL0000274,4716-HHKQH,2026-06-09 19:04:00,126.32,Credit Card,Paytm,SUCCESS,TXN232967015
PMT0000256,BIL0000275,5940-AHUHD,2026-06-09 14:16:00,83.31,Net Banking,Stripe,SUCCESS,TXN996221627
PMT0000257,BIL0000276,6432-TWQLB,2026-06-13 08:48:00,130.27,Mailed check,BillDesk,SUCCESS,TXN196920828
PMT0000258,BIL0000277,4484-GLZOU,2026-06-08 08:07:00,64.96,Credit Card,Razorpay,SUCCESS,TXN726334629
PMT0000259,BIL0000278,3179-GBRWV,2026-06-02 10:52:00,76.64,Mailed check,Stripe,SUCCESS,TXN186314518
PMT0000260,BIL0000279,8645-KWHJO,2026-06-12 22:06:00,182.9,UPI,Paytm,SUCCESS,TXN291964568
PMT0000261,BIL0000280,4130-MZLCC,2026-06-08 19:28:00,59.65,Debit Card,PhonePe,SUCCESS,TXN562773309
PMT0000262,BIL0000281,0314-TKOSI,2026-06-09 19:44:00,94.58,UPI,Razorpay,SUCCESS,TXN866021134
PMT0000263,BIL0000282,8229-MYEJZ,2026-06-13 19:27:00,1.42,Credit Card,BillDesk,SUCCESS,TXN446964650
PMT0000264,BIL0000283,2080-SRCDE,2026-06-12 21:31:00,147.97,Debit Card,Paytm,SUCCESS,TXN650109656
PMT0000265,BIL0000284,9577-WJVCQ,2026-06-13 18:39:00,182.25,Debit Card,Razorpay,SUCCESS,TXN596706883
PMT0000266,BIL0000285,9512-UIBFX,2026-06-12 17:12:00,112.28,UPI,PhonePe,SUCCESS,TXN890851869
PMT0000267,BIL0000286,6202-DYYFX,2026-06-10 11:03:00,119.18,Net Banking,BillDesk,SUCCESS,TXN392329299
PMT0000268,BIL0000287,3808-HFKDE,2026-06-09 12:27:00,81.83,Mailed check,Paytm,SUCCESS,TXN960256760
PMT0000269,BIL0000288,5583-SXDAG,2026-06-02 21:00:00,82.6,Electronic check,PhonePe,SUCCESS,TXN479538347
PMT0000270,BIL0000289,3488-PGMQJ,2026-06-11 16:19:00,264.91,Net Banking,Razorpay,SUCCESS,TXN985781023
PMT0000271,BIL0000290,3580-REOAC,2026-06-02 19:23:00,52.92,Net Banking,Stripe,SUCCESS,TXN976095528
PMT0000272,BIL0000291,7534-BFESC,2026-06-13 12:21:00,89.8,Mailed check,Stripe,SUCCESS,TXN292746773
PMT0000273,BIL0000292,3727-OWVYD,2026-06-05 12:25:00,131.22,Bank transfer (automatic),Stripe,SUCCESS,TXN966368899
PMT0000274,BIL0000293,2294-SALNE,2026-06-02 20:00:00,161.42,Net Banking,Razorpay,SUCCESS,TXN840579329
PMT0000275,BIL0000294,4847-TAJYI,2026-06-04 21:18:00,105.43,Debit Card,Stripe,SUCCESS,TXN259591605
PMT0000276,BIL0000295,1563-IWQEX,2026-06-11 17:55:00,52.75,Electronic check,Razorpay,SUCCESS,TXN707493672
PMT0000277,BIL0000296,8203-XJZRC,2026-06-06 22:20:00,141.89,Debit Card,Razorpay,FAILED,TXN820622455
PMT0000278,BIL0000297,6556-DBKZF,2026-06-05 16:42:00,89.74,Net Banking,BillDesk,SUCCESS,TXN231002714
PMT0000279,BIL0000298,6851-WEFYX,2026-06-10 19:21:00,59.94,Mailed check,BillDesk,SUCCESS,TXN570773202
PMT0000280,BIL0000299,2985-JUUBZ,2026-06-07 15:58:00,176.47,UPI,BillDesk,SUCCESS,TXN786020702
PMT0000281,BIL0000300,6390-DSAZX,2026-06-12 11:26:00,27.85,Net Banking,BillDesk,SUCCESS,TXN158189067
PMT0000282,BIL0000301,0895-LMRSF,2026-06-05 18:58:00,76.58,UPI,Paytm,FAILED,TXN972042180
PMT0000283,BIL0000302,8098-LLAZX,2026-06-13 08:30:00,230.63,Credit Card,Stripe,SUCCESS,TXN439816255
PMT0000284,BIL0000303,8266-VBFQL,2026-06-12 10:40:00,224.67,Net Banking,BillDesk,SUCCESS,TXN517147201
PMT0000285,BIL0000304,8181-YHCMF,2026-06-11 20:18:00,248.15,Electronic check,Paytm,SUCCESS,TXN566780200
PMT0000286,BIL0000305,2240-HSJQD,2026-06-02 12:26:00,96.58,Bank transfer (automatic),PhonePe,SUCCESS,TXN435649003
PMT0000287,BIL0000306,1248-DYXUB,2026-06-08 12:50:00,29.26,Debit Card,Razorpay,SUCCESS,TXN818655597
PMT0000288,BIL0000307,0265-EDXBD,2026-06-07 14:30:00,235.88,Electronic check,BillDesk,SUCCESS,TXN722622681
PMT0000289,BIL0000308,4115-BNPJY,2026-06-07 09:38:00,89.15,Credit Card,Razorpay,SUCCESS,TXN138078357
PMT0000290,BIL0000309,3167-SNQPL,2026-06-10 13:46:00,237.36,Credit Card,Razorpay,FAILED,TXN731813496
PMT0000291,BIL0000310,4091-TVOCN,2026-06-13 10:02:00,269.92,Net Banking,PhonePe,SUCCESS,TXN346561641
PMT0000292,BIL0000311,1098-TDVUQ,2026-06-10 18:17:00,22.71,Mailed check,BillDesk,SUCCESS,TXN111926148
PMT0000293,BIL0000312,7277-OZCGZ,2026-06-02 14:25:00,223.08,Electronic check,Stripe,SUCCESS,TXN741980856
PMT0000294,BIL0000313,1557-EMYVT,2026-06-04 22:52:00,135.76,UPI,Razorpay,SUCCESS,TXN298566462
PMT0000295,BIL0000314,2799-ARNLO,2026-06-14 09:42:00,140.83,Electronic check,Stripe,SUCCESS,TXN596505605
PMT0000296,BIL0000315,7563-BIUPC,2026-06-12 14:02:00,95.11,Debit Card,Stripe,SUCCESS,TXN375902058
PMT0000297,BIL0000316,5027-YOCXN,2026-06-05 12:37:00,70.86,Credit Card,Stripe,SUCCESS,TXN373308364
PMT0000298,BIL0000317,3973-SKMLN,2026-06-14 17:31:00,82.48,Debit Card,PhonePe,SUCCESS,TXN242634245
PMT0000299,BIL0000318,2321-OMBXY,2026-06-12 21:24:00,271.75,Electronic check,Razorpay,SUCCESS,TXN623184925
PMT0000300,BIL0000319,2840-XANRC,2026-06-09 20:47:00,168.92,Electronic check,Paytm,SUCCESS,TXN290170376
PMT0000301,BIL0000320,6745-JEFZB,2026-06-03 17:56:00,225.97,Electronic check,Stripe,SUCCESS,TXN675027837
PMT0000302,BIL0000321,5020-ZSTTY,2026-06-03 12:22:00,126.79,Credit Card,Paytm,SUCCESS,TXN108655695
PMT0000303,BIL0000322,9880-TDQAC,2026-06-08 15:35:00,159.3,Debit Card,BillDesk,SUCCESS,TXN880987995
PMT0000304,BIL0000323,8705-WZCYL,2026-06-07 15:53:00,141.36,Net Banking,Stripe,SUCCESS,TXN976763358
PMT0000305,BIL0000324,7102-JJVTX,2026-06-06 12:25:00,57.35,UPI,Paytm,SUCCESS,TXN640814597
PMT0000306,BIL0000325,8626-PTQGE,2026-06-05 17:25:00,188.86,Electronic check,Paytm,SUCCESS,TXN176068131
PMT0000307,BIL0000326,4983-CLMLV,2026-06-10 13:05:00,180.19,UPI,PhonePe,SUCCESS,TXN483188413
PMT0000308,BIL0000327,5701-YVSVF,2026-06-08 21:32:00,38.82,Mailed check,Stripe,SUCCESS,TXN268213613
PMT0000309,BIL0000328,5804-LEPIM,2026-06-15 17:51:00,260.01,Mailed check,Stripe,SUCCESS,TXN798209968
PMT0000310,BIL0000329,5697-GOMBF,2026-06-11 12:44:00,71.86,Electronic check,Paytm,SUCCESS,TXN603558853
PMT0000311,BIL0000330,2739-CACDQ,2026-06-05 11:53:00,97.53,Debit Card,Paytm,FAILED,TXN900904971
PMT0000312,BIL0000331,9385-EHGDO,2026-06-10 14:05:00,0.0,UPI,Paytm,SUCCESS,TXN728845380
PMT0000313,BIL0000332,9498-FIMXL,2026-06-15 21:20:00,140.66,Mailed check,Stripe,SUCCESS,TXN197367337
PMT0000314,BIL0000333,2379-GYFLQ,2026-06-13 20:44:00,111.98,Debit Card,BillDesk,SUCCESS,TXN558460639
PMT0000315,BIL0000334,0122-OAHPZ,2026-06-06 18:45:00,28.14,Debit Card,PhonePe,SUCCESS,TXN708951423
PMT0000316,BIL0000335,2868-SNELZ,2026-06-05 09:12:00,95.11,Credit Card,Razorpay,SUCCESS,TXN663985007
PMT0000317,BIL0000336,4322-RCYMT,2026-06-07 19:44:00,118.94,Credit Card,Paytm,SUCCESS,TXN514680419
PMT0000318,BIL0000337,6680-NENYN,2026-06-02 09:02:00,182.43,Electronic check,BillDesk,SUCCESS,TXN603702949
PMT0000319,BIL0000338,2088-IEBAU,2026-06-09 18:46:00,192.52,Credit Card,BillDesk,SUCCESS,TXN722306480
PMT0000320,BIL0000341,6035-BXTTY,2026-06-15 19:11:00,93.99,UPI,BillDesk,FAILED,TXN335010258
PMT0000321,BIL0000343,7520-HQWJU,2026-06-09 13:36:00,138.59,Net Banking,Paytm,FAILED,TXN434912306
PMT0000322,BIL0000345,5924-SNGKP,2026-06-06 19:39:00,82.89,Debit Card,Stripe,SUCCESS,TXN119805311
PMT0000323,BIL0000346,0021-IKXGC,2026-06-13 11:19:00,55.58,UPI,Stripe,SUCCESS,TXN906665065
PMT0000324,BIL0000347,2034-GDRCN,2026-06-05 08:41:00,165.67,Net Banking,PhonePe,SUCCESS,TXN744415172
PMT0000325,BIL0000348,8966-SNIZF,2026-06-11 22:48:00,22.95,Electronic check,PhonePe,SUCCESS,TXN542150790
PMT0000326,BIL0000349,6243-OZGFH,2026-06-15 08:58:00,171.04,Electronic check,Razorpay,SUCCESS,TXN698521966
PMT0000327,BIL0000351,0513-RBGPE,2026-06-06 09:06:00,133.1,Mailed check,BillDesk,SUCCESS,TXN555455039
PMT0000328,BIL0000352,5160-UXJED,2026-06-05 15:44:00,0.0,Bank transfer (automatic),Stripe,SUCCESS,TXN700034934
PMT0000329,BIL0000353,4115-NZRKS,2026-06-14 14:14:00,282.2,Electronic check,Paytm,SUCCESS,TXN893706725
PMT0000330,BIL0000354,0219-YTZUE,2026-06-15 10:02:00,129.56,Debit Card,PhonePe,SUCCESS,TXN442475461
PMT0000331,BIL0000355,0623-IIHUG,2026-06-13 18:11:00,49.44,Debit Card,Paytm,FAILED,TXN376034668
PMT0000332,BIL0000356,4572-DVCGN,2026-06-04 15:47:00,94.7,Net Banking,BillDesk,SUCCESS,TXN929276485
PMT0000333,BIL0000357,3351-NGXYI,2026-06-05 16:22:00,181.84,Electronic check,Paytm,SUCCESS,TXN361649502
PMT0000334,BIL0000358,8984-EYLLL,2026-06-08 19:03:00,124.2,Mailed check,BillDesk,SUCCESS,TXN336673751
PMT0000335,BIL0000359,9057-MSWCO,2026-06-11 11:45:00,124.79,Electronic check,Razorpay,SUCCESS,TXN181160557
PMT0000336,BIL0000360,9833-TGFHX,2026-06-09 21:49:00,173.58,UPI,Paytm,SUCCESS,TXN346165427
PMT0000337,BIL0000361,9294-TDIPC,2026-06-15 08:21:00,171.34,UPI,Razorpay,SUCCESS,TXN258698480
PMT0000338,BIL0000362,5229-DTFYB,2026-06-02 21:55:00,57.58,Electronic check,BillDesk,SUCCESS,TXN748203881
PMT0000339,BIL0000363,0104-PPXDV,2026-06-12 22:36:00,29.85,Mailed check,Razorpay,SUCCESS,TXN388255186
PMT0000340,BIL0000364,5176-LMJXE,2026-06-05 19:11:00,24.25,Net Banking,Paytm,FAILED,TXN765099560
PMT0000341,BIL0000365,3583-KRKMD,2026-06-04 16:29:00,30.56,UPI,Paytm,SUCCESS,TXN369597865
PMT0000342,BIL0000366,1010-DIAUQ,2026-06-14 09:04:00,172.87,Net Banking,Paytm,FAILED,TXN676878999
PMT0000343,BIL0000367,9069-LGEUL,2026-06-09 16:03:00,70.74,Net Banking,Paytm,SUCCESS,TXN908436188
PMT0000344,BIL0000368,7302-ZHMHP,2026-06-03 16:06:00,52.1,Net Banking,Razorpay,SUCCESS,TXN889037877
PMT0000345,BIL0000369,9571-EDEBV,2026-06-13 16:51:00,86.91,Credit Card,Paytm,SUCCESS,TXN824312570
PMT0000346,BIL0000370,3520-FJGCV,2026-06-15 13:32:00,132.87,Debit Card,Paytm,SUCCESS,TXN937968472
PMT0000347,BIL0000371,6563-VRERX,2026-06-15 22:49:00,0.0,Bank transfer (automatic),PhonePe,FAILED,TXN935111624
PMT0000348,BIL0000372,0259-GBZSH,2026-06-09 10:12:00,101.07,Mailed check,PhonePe,SUCCESS,TXN297293938
PMT0000349,BIL0000373,6122-EFVKN,2026-06-03 15:23:00,189.68,UPI,BillDesk,SUCCESS,TXN816210356
PMT0000350,BIL0000374,2805-EDJPQ,2026-06-11 21:53:00,117.7,Net Banking,Razorpay,SUCCESS,TXN877160802
PMT0000351,BIL0000375,6862-CQUMB,2026-06-04 21:54:00,113.4,Credit Card,Stripe,SUCCESS,TXN199905052
PMT0000352,BIL0000376,7156-MXBJE,2026-06-12 17:36:00,41.42,Credit Card,Stripe,SUCCESS,TXN165755648
PMT0000353,BIL0000377,6158-HDPXZ,2026-06-03 22:30:00,59.41,Net Banking,Razorpay,SUCCESS,TXN822297050
PMT0000354,BIL0000378,9601-BRXPO,2026-06-03 17:21:00,123.84,Bank transfer (automatic),Paytm,SUCCESS,TXN405364441
PMT0000355,BIL0000379,2863-IMQDR,2026-06-11 12:10:00,46.79,Electronic check,Stripe,SUCCESS,TXN627588074
PMT0000356,BIL0000380,5686-CMAWK,2026-06-08 15:48:00,249.87,Debit Card,PhonePe,SUCCESS,TXN796017431
PMT0000357,BIL0000381,5651-CRHKQ,2026-06-06 20:17:00,278.72,Net Banking,Razorpay,SUCCESS,TXN210042606
PMT0000358,BIL0000382,6905-NIQIN,2026-06-09 20:32:00,89.27,Net Banking,PhonePe,SUCCESS,TXN956569285
PMT0000359,BIL0000383,8204-YJCLA,2026-06-02 12:41:00,194.46,Bank transfer (automatic),BillDesk,SUCCESS,TXN947078454
PMT0000360,BIL0000384,5167-ZFFMM,2026-06-14 08:26:00,77.7,Net Banking,PhonePe,SUCCESS,TXN922702706
PMT0000361,BIL0000385,6583-SZVGP,2026-06-05 20:35:00,98.06,Electronic check,BillDesk,SUCCESS,TXN224689183
PMT0000362,BIL0000386,4895-TMWIR,2026-06-12 19:03:00,141.54,Net Banking,Paytm,SUCCESS,TXN680521756
PMT0000363,BIL0000387,0533-BNWKF,2026-06-08 17:23:00,71.33,Mailed check,Paytm,SUCCESS,TXN612839092
PMT0000364,BIL0000388,1708-PBBOA,2026-06-09 21:30:00,182.61,Credit Card,Stripe,SUCCESS,TXN572808830
PMT0000365,BIL0000389,8782-LKFPK,2026-06-08 12:13:00,224.67,UPI,PhonePe,SUCCESS,TXN108748021
PMT0000366,BIL0000390,5522-JBWMO,2026-06-02 21:50:00,0.0,Debit Card,Paytm,SUCCESS,TXN803389227
PMT0000367,BIL0000391,3597-MVHJT,2026-06-13 09:55:00,83.31,Electronic check,PhonePe,SUCCESS,TXN298032681
PMT0000368,BIL0000392,9774-NRNAU,2026-06-03 22:25:00,159.06,Net Banking,PhonePe,FAILED,TXN979708225
PMT0000369,BIL0000393,0224-RLWWD,2026-06-04 15:16:00,52.27,Bank transfer (automatic),PhonePe,SUCCESS,TXN129513324
PMT0000370,BIL0000394,9967-ATRFS,2026-06-08 09:05:00,52.98,Credit Card,Stripe,SUCCESS,TXN196024195
PMT0000371,BIL0000395,3951-NJCVI,2026-06-06 10:34:00,112.16,Mailed check,Stripe,SUCCESS,TXN428979114
PMT0000372,BIL0000396,2977-CEBSX,2026-06-05 18:38:00,106.26,Electronic check,Razorpay,SUCCESS,TXN325243539
PMT0000373,BIL0000397,0177-PXBAT,2026-06-11 19:20:00,70.68,Electronic check,PhonePe,SUCCESS,TXN423525939
PMT0000374,BIL0000398,6599-CEBNN,2026-06-14 19:19:00,28.26,Mailed check,Stripe,SUCCESS,TXN388554473
PMT0000375,BIL0000399,2519-ERQOJ,2026-06-11 21:32:00,241.43,Net Banking,PhonePe,SUCCESS,TXN468068262
PMT0000376,BIL0000400,5876-QMYLD,2026-06-04 15:21:00,171.16,Bank transfer (automatic),PhonePe,SUCCESS,TXN393111717
PMT0000377,BIL0000401,2277-AXSDC,2026-06-14 21:21:00,200.3,Debit Card,Paytm,SUCCESS,TXN827371308
PMT0000378,BIL0000402,9442-JTWDL,2026-06-14 22:57:00,112.16,Electronic check,Stripe,SUCCESS,TXN435067073
PMT0000379,BIL0000403,0979-PHULV,2026-06-12 08:49:00,87.85,Bank transfer (automatic),Stripe,SUCCESS,TXN333350323
PMT0000380,BIL0000404,3067-SVMTC,2026-06-02 08:18:00,124.96,UPI,Stripe,SUCCESS,TXN413538860
PMT0000381,BIL0000405,5495-GPSRW,2026-06-13 21:16:00,200.25,Electronic check,Paytm,SUCCESS,TXN824768323
PMT0000382,BIL0000406,7606-BPHHN,2026-06-12 09:15:00,0.0,Net Banking,Stripe,SUCCESS,TXN264888005
PMT0000383,BIL0000407,4742-DRORA,2026-06-12 16:53:00,112.57,Debit Card,Razorpay,FAILED,TXN678162071
PMT0000384,BIL0000408,0111-KLBQG,2026-06-07 17:11:00,228.86,Bank transfer (automatic),BillDesk,SUCCESS,TXN634037113
PMT0000385,BIL0000409,4800-VHZKI,2026-06-14 14:13:00,141.48,Credit Card,PhonePe,SUCCESS,TXN770457204
PMT0000386,BIL0000410,7989-CHGTL,2026-06-09 15:51:00,141.13,Electronic check,PhonePe,FAILED,TXN514498655
PMT0000387,BIL0000411,0334-GDDSO,2026-06-13 11:00:00,213.99,UPI,Razorpay,SUCCESS,TXN782480682
PMT0000388,BIL0000412,4163-NCJAK,2026-06-12 16:45:00,205.85,Electronic check,Paytm,SUCCESS,TXN248226626
PMT0000389,BIL0000413,5233-AOZUF,2026-06-11 12:08:00,147.44,UPI,Paytm,SUCCESS,TXN609746225
PMT0000390,BIL0000414,5973-EJGDP,2026-06-13 21:28:00,191.57,Electronic check,PhonePe,SUCCESS,TXN826184965
PMT0000391,BIL0000415,1996-DBMUS,2026-06-06 11:55:00,260.37,Debit Card,Razorpay,SUCCESS,TXN669572154
PMT0000392,BIL0000416,7916-VCCPB,2026-06-08 10:27:00,86.43,Mailed check,Razorpay,SUCCESS,TXN648228191
PMT0000393,BIL0000417,4686-GEFRM,2026-06-06 18:29:00,204.97,Electronic check,BillDesk,SUCCESS,TXN873491325
PMT0000394,BIL0000418,5249-QYHEX,2026-06-07 09:09:00,29.26,UPI,Stripe,SUCCESS,TXN754210423
PMT0000395,BIL0000419,0578-SKVMF,2026-06-04 11:57:00,157.29,Net Banking,PhonePe,SUCCESS,TXN249331540
PMT0000396,BIL0000420,5564-NEMQO,2026-06-08 09:43:00,265.85,Net Banking,PhonePe,SUCCESS,TXN472887789
PMT0000397,BIL0000421,2233-FAGXV,2026-06-08 18:10:00,28.67,Mailed check,PhonePe,SUCCESS,TXN488676966
PMT0000398,BIL0000422,5605-IYGFG,2026-06-09 18:23:00,82.42,Credit Card,PhonePe,SUCCESS,TXN920600341
PMT0000399,BIL0000423,7663-ZTEGJ,2026-06-08 17:43:00,118.65,UPI,PhonePe,SUCCESS,TXN477846823
PMT0000400,BIL0000424,3935-TBRZZ,2026-06-13 11:10:00,59.83,UPI,PhonePe,SUCCESS,TXN548758987
PMT0000401,BIL0000425,8111-BKVDS,2026-06-11 12:19:00,77.53,Debit Card,Stripe,SUCCESS,TXN596861875
PMT0000402,BIL0000426,2055-SIFSS,2026-06-15 21:02:00,31.45,UPI,Razorpay,SUCCESS,TXN216750829
PMT0000403,BIL0000427,2806-MLNTI,2026-06-11 22:31:00,301.02,Credit Card,BillDesk,SUCCESS,TXN868718727
PMT0000404,BIL0000428,8734-DKSTZ,2026-06-02 14:03:00,278.42,Electronic check,Razorpay,SUCCESS,TXN629982995
PMT0000405,BIL0000429,4360-PNRQB,2026-06-08 19:33:00,177.71,Mailed check,PhonePe,SUCCESS,TXN504255308
PMT0000406,BIL0000430,6152-ONASV,2026-06-12 13:51:00,68.73,Credit Card,BillDesk,SUCCESS,TXN804654536
PMT0000407,BIL0000431,9063-ZGTUY,2026-06-11 16:33:00,81.89,Bank transfer (automatic),Paytm,SUCCESS,TXN355804291
PMT0000408,BIL0000432,7781-HVGMK,2026-06-08 19:34:00,17.94,Bank transfer (automatic),Stripe,SUCCESS,TXN792439493
PMT0000409,BIL0000433,2181-UAESM,2026-06-13 20:27:00,151.57,UPI,BillDesk,FAILED,TXN152104431
PMT0000410,BIL0000434,2957-LOLHO,2026-06-06 22:08:00,142.07,Mailed check,Paytm,SUCCESS,TXN926810084
PMT0000411,BIL0000435,6048-NJXHX,2026-06-12 15:26:00,52.8,Bank transfer (automatic),Stripe,SUCCESS,TXN872638685
PMT0000412,BIL0000437,4980-URKXC,2026-06-15 17:39:00,0.0,Net Banking,BillDesk,SUCCESS,TXN630626575
PMT0000413,BIL0000438,4376-KFVRS,2026-06-14 08:39:00,134.58,Net Banking,Razorpay,SUCCESS,TXN784299031
PMT0000414,BIL0000439,5886-VLQVU,2026-06-05 16:34:00,76.52,Net Banking,Paytm,SUCCESS,TXN453409963
PMT0000415,BIL0000440,3577-AMVUX,2026-06-14 19:53:00,64.96,UPI,PhonePe,SUCCESS,TXN169600750
PMT0000416,BIL0000442,5628-RKIFK,2026-06-10 13:49:00,208.33,Electronic check,Paytm,SUCCESS,TXN435190471
PMT0000417,BIL0000443,0206-TBWLC,2026-06-15 21:25:00,135.29,Credit Card,Stripe,SUCCESS,TXN889605933
PMT0000418,BIL0000444,2937-FTHUR,2026-06-09 20:54:00,253.46,Net Banking,PhonePe,SUCCESS,TXN590682900
PMT0000419,BIL0000445,1910-FMXJM,2026-06-09 09:50:00,242.37,Debit Card,BillDesk,SUCCESS,TXN172198397
PMT0000420,BIL0000446,7752-XUSCI,2026-06-06 17:09:00,301.96,Debit Card,BillDesk,SUCCESS,TXN261556066
PMT0000421,BIL0000447,4110-PFEUZ,2026-06-06 12:30:00,82.07,Net Banking,PhonePe,SUCCESS,TXN489614933
PMT0000422,BIL0000448,0732-OCQOC,2026-06-06 08:40:00,88.56,Debit Card,Paytm,SUCCESS,TXN725952723
PMT0000423,BIL0000449,5168-MSWXT,2026-06-09 15:27:00,229.8,Debit Card,BillDesk,SUCCESS,TXN539830376
